(98.0, (872.0017049153646, 535.7785007052952), (929.7782619900174, 593.5556179470486), (900.889983452691, 564.667059326172))
(99.0, (871.569608561198, 535.7243394639756), (929.7379625108507, 593.6211235894099), (900.6537855360243, 564.6727315266928))
(100.0, (871.6058186848959, 535.7169582790799), (929.8349324544272, 593.6143242730036), (900.7203755696614, 564.6656412760417))
(101.0, (872.0003187391493, 535.7778021918402), (929.7776950412327, 593.5555840386285), (900.889006890191, 564.6666931152344))
(102.0, (867.4395684136284, 535.6319878472221), (927.8382283528647, 595.4897216796876), (897.6388983832466, 565.5608547634549))
(103.0, (867.3682929144964, 535.6500244140625), (927.6946370442708, 595.6091810438368), (897.5314649793837, 565.6296027289495))
(104.0, (867.653542751736, 535.6664238823784), (927.6666151258681, 595.6666422526042), (897.660078938802, 565.6665330674914))
(105.0, (862.6742445203994, 535.5373358832464), (925.5566663953994, 597.8275268554687), (894.1154554578993, 566.6824313693576))
(106.0, (862.4839233398438, 535.5324815538196), (925.4041639539931, 597.9376885308161), (893.9440436469184, 566.7350850423178))
(107.0, (862.3294691297745, 535.5183308919271), (925.4223958333332, 597.9286458333332), (893.875932481554, 566.7234883626302))
(108.0, (860.875, 535.75), (924.1248733520509, 598.999983215332), (892.4999366760254, 567.374991607666))
(109.0, (860.1452819824219, 535.7168151855469), (924.1705047607421, 599.0307891845703), (892.157893371582, 567.3738021850586))
(110.0, (860.874969482422, 535.7500091552735), (924.1250457763673, 599.0000625610352), (892.5000076293945, 567.3750358581543))
(111.0, (859.9612030029298, 535.7162399291992), (924.0159957885742, 599.1561950683594), (891.988599395752, 567.4362174987792))
(112.0, (859.9238037109376, 535.7053283691407), (924.0138717651367, 599.1903610229492), (891.9688377380371, 567.447844696045))
(113.0, (860.8750274658204, 535.7499755859376), (924.1244400024412, 599.0003143310547), (892.4997337341308, 567.3751449584962))
(114.0, (857.7647914341518, 535.1290980747768), (923.7303728376116, 600.4146292550223), (890.7475821358818, 567.7718636648996))
(115.0, (857.5278965541295, 535.0872209821429), (923.6045968191964, 600.5355817522321), (890.5662466866631, 567.8114013671875))
(116.0, (857.1535243443079, 535.1043683733259), (923.4687813895089, 600.7089529854911), (890.3111528669085, 567.9066606794084))
(117.0, (851.8572248186384, 536.2856741768973), (919.5714965820313, 604.0004464285715), (885.7143607003347, 570.1430603027345))
(118.0, (850.7944301060268, 536.2478480747768), (919.6112583705357, 604.0144845145089), (885.2028442382814, 570.1311662946429))
(119.0, (850.728880092076, 536.247159249442), (919.6077008928571, 604.0222324916294), (885.1682904924666, 570.1346958705357))
(120.0, (851.8535975864955, 536.2851457868303), (919.5712820870536, 603.9995762416294), (885.7124398367745, 570.1423610142299))
(121.0, (850.6939034598214, 536.2459681919643), (919.5271240234375, 604.186526925223), (885.1105137416297, 570.2162475585938))
(122.0, (850.4651123046875, 536.240806361607), (919.3089198521205, 604.4603271484375), (884.8870160784039, 570.3505667550223))
(123.0, (849.5, 536.8333333333334), (918.1666951497396, 605.5000447591146), (883.8333475748697, 571.166689046224))
(124.0, (848.0291585286459, 536.7984537760417), (917.7627929687501, 606.088214111328), (882.8959757486979, 571.4433339436849))
(125.0, (847.5125427246094, 536.7706665039061), (917.6196980794272, 606.3800415039062), (882.5661204020181, 571.5753540039062))
(126.0, (833.8334228515624, 534.6665181477865), (912.5000122070314, 613.333418782552), (873.1667175292969, 573.9999684651694))
(127.0, (832.1000162760416, 534.9266947428385), (912.414432779948, 613.8909973144531), (872.2572245279947, 574.4088460286458))
(128.0, (832.0449747721354, 535.302842203776), (912.4070882161458, 614.2705566406249), (872.2260314941406, 574.7866994222005))
(129.0, (819.0085815429687, 534.1644775390624), (906.5050028483073, 621.6654439290364), (862.756792195638, 577.9149607340495))
(130.0, (818.129014078776, 534.0804463704428), (906.9782038370768, 620.8962483723958), (862.5536089579265, 577.4883473714193))
(131.0, (817.5894429524739, 534.081268310547), (907.0956807454428, 620.6510772705078), (862.3425618489583, 577.3661727905273))
(132.0, (819.0004252115885, 534.1663960774739), (906.4999918619792, 621.3333597819011), (862.7502085367838, 577.7498779296875))
(133.0, (817.8280822753908, 534.0943806966146), (906.9202307807076, 620.6329654269749), (862.3741565280492, 577.3636730617947))
(134.0, (825.8339038085938, 533.7976391601562), (910.087685546875, 615.7487127685547), (867.9607946777344, 574.7731759643555))
(135.0, (821.7526763916017, 533.7505035400391), (907.6150032043457, 619.6255706787109), (864.6838397979736, 576.688037109375))
(136.0, (810.21126953125, 533.5469409179688), (903.9450813802083, 624.0984627278646), (857.0781754557293, 578.8227018229167))
(137.0, (808.8279223632812, 533.2169116210938), (903.9413688151042, 624.4685791015625), (856.3846455891928, 578.8427453613282))
(138.0, (812.0000170898438, 533.6000415039064), (903.7999910481773, 625.1339998372396), (857.9000040690105, 579.367020670573))
(139.0, (808.8784790039062, 533.38494140625), (903.7278454589843, 625.2234069824219), (856.3031622314453, 579.3041741943359))
(140.0, (808.8031665039064, 533.6221484375), (903.8482666015625, 625.4917944335938), (856.3257165527342, 579.556971435547))
(141.0, (803.7364288330078, 533.7496551513672), (899.9990509033203, 630.0028656005859), (851.8677398681641, 581.8762603759766))
(142.0, (798.8712127685546, 533.7967163085938), (900.3791625976563, 629.7466918945313), (849.6251876831055, 581.7717041015625))
(143.0, (800.9645538330078, 533.7718383789063), (900.5156219482423, 629.2990142822266), (850.7400878906249, 581.5354263305662))
(144.0, (791.6677876790365, 532.9999633789063), (895.0000284830729, 636.9999755859375), (843.3339080810547, 584.9999694824219))
(145.0, (790.8528279622396, 533.2130187988281), (895.371162923177, 636.5562093098958), (843.1119954427082, 584.884614054362))
(146.0, (795.9639607747396, 533.4601928710938), (895.2268880208334, 636.290702311198), (845.5954243977864, 584.8754475911459))
(147.0, (791.4556640625, 533.6138346354168), (894.3559692382811, 637.9508015950521), (842.9058166503906, 585.7823181152344))
(148.0, (791.6662963867187, 533.6676920572917), (894.9977823893229, 637.0067911783855), (843.3320393880208, 585.3372416178386))
(149.0, (784.4548624674479, 532.7036092122396), (892.1453125000002, 640.7277506510417), (838.3000874837239, 586.7156799316406))
(150.0, (784.4615234375, 533.1840250651042), (892.1414957682291, 641.1607137044272), (838.3015096028645, 587.1723693847656))
(151.0, (791.6675252278646, 533.6657552083334), (894.9995524088541, 636.9995320638021), (843.3335388183594, 585.3326436360677))
(152.0, (783.170263671875, 533.2093912760416), (891.9340128580728, 641.5725667317707), (837.5521382649739, 587.3909790039063))
(153.0, (782.7799723307293, 533.2576538085938), (891.6493611653647, 641.5449829101562), (837.2146667480469, 587.4013183593751))
(154.0, (791.6594441731771, 533.668330891927), (894.9995035807292, 637.0000325520833), (843.3294738769531, 585.3341817220052))
(155.0, (782.4992146809896, 533.1046590169271), (891.5515787760418, 642.0443155924479), (837.0253967285156, 587.5744873046875))
(156.0, (762.8608825683593, 528.1080444335937), (887.1640625, 651.4314697265625), (825.0124725341798, 589.7697570800782))
(157.0, (774.5095947265625, 528.999755859375), (891.0006958007812, 645.5003967285156), (832.7551452636719, 587.2500762939453))
(158.0, (764.0201293945313, 527.8444213867188), (887.3914123535155, 651.0774841308594), (825.7057708740234, 589.4609527587891))
(159.0, (771.618339029948, 526.8392150878906), (887.0002380371094, 650.5913330078125), (829.3092885335286, 588.7152740478516))
(160.0, (774.6911275227865, 528.6696126302083), (891.0000732421875, 645.4999267578125), (832.845600382487, 587.0847696940104))
(161.0, (765.2749003092448, 527.3356506347657), (886.4859008789062, 651.1894409179688), (825.8804005940755, 589.2625457763672))
(162.0, (759.8754150390625, 527.3609985351562), (886.0892211914063, 651.499755859375), (822.9823181152344, 589.4303771972657))
(163.0, (774.7497619628906, 528.7498672485351), (890.9971252441406, 645.5023803710938), (832.8734436035156, 587.1261238098144))
(164.0, (761.1684494018555, 527.1441528320313), (886.5403076171874, 651.1329772949218), (823.8543785095214, 589.1385650634766))
(165.0, (755.16044921875, 531.1067504882812), (882.8158935546875, 654.585546875), (818.9881713867187, 592.8461486816407))
(166.0, (751.7871215820312, 530.9661987304687), (883.6487915039063, 653.7074584960938), (817.7179565429688, 592.3368286132812))
(167.0, (773.0000122070312, 533.0001831054688), (885.9994506835938, 648.0036926269531), (829.4997314453125, 590.5019378662109))
(501.0, (917.9770629882812, 526.001220703125), (986.0136474609375, 592.675439453125), (951.9953552246093, 559.338330078125))
(502.0, (918.062060546875, 526.0072021484375), (985.8352905273438, 592.5063110351563), (951.9486755371095, 559.2567565917968))
(503.0, (918.0, 526.0), (987.000390625, 595.0002075195313), (952.5001953125, 560.5001037597656))
(504.0, (918.0750732421875, 526.0065795898438), (985.6359741210938, 592.0693969726562), (951.8555236816406, 559.03798828125))
(505.0, (918.0219360351563, 526.0019775390625), (986.105029296875, 592.7147827148438), (952.0634826660157, 559.3583801269531))
(506.0, (918.0000122070312, 526.0002319335938), (987.0021362304688, 594.9957153320313), (952.50107421875, 560.4979736328125))
(507.0, (918.0182739257813, 526.0046508789062), (985.9933715820313, 592.5507934570312), (952.0058227539063, 559.2777221679687))
(508.0, (917.6596557617188, 526.0026123046875), (985.6306518554687, 592.3005004882813), (951.6451538085937, 559.1515563964845))
(509.0, (918.009814453125, 526.0022827148438), (986.9863891601562, 595.0677978515625), (952.4981018066406, 560.5350402832032))
(510.0, (922.7249145507812, 528.52041015625), (987.9708862304688, 592.8797485351563), (955.347900390625, 560.7000793457032))
(511.0, (922.7517639160156, 528.5107604980469), (987.7577270507812, 592.3490478515625), (955.2547454833984, 560.4299041748047))
(512.0, (922.7223327636718, 528.5278015136719), (987.6707763671875, 592.3902587890625), (955.1965545654297, 560.4590301513672))
(513.0, (922.5001037597656, 528.500048828125), (989.0008728027344, 595.0010009765625), (955.75048828125, 561.7505249023438))
(514.0, (922.7539245605469, 528.5272827148438), (987.5385681152343, 592.6058715820312), (955.1462463378906, 560.5665771484375))
(515.0, (922.6268920898438, 528.5258911132812), (987.9752014160156, 593.0329223632813), (955.3010467529297, 560.7794067382813))
(516.0, (922.5000061035157, 528.5000244140625), (989.0007263183594, 595.0017517089843), (955.7503662109375, 561.7508880615235))
(517.0, (922.8112365722657, 528.5206298828125), (988.3169677734375, 593.184375), (955.5641021728516, 560.8525024414063))
(518.0, (922.8084777832031, 528.5103698730469), (988.1196411132812, 592.9919250488281), (955.4640594482422, 560.7511474609375))
(519.0, (922.4993469238282, 528.4997253417969), (989.0060302734375, 594.9923767089845), (955.7526885986329, 561.7460510253907))
(520.0, (922.771484375, 528.546875), (988.5782958984375, 594.1383422851562), (955.6748901367188, 561.3426086425782))
(521.0, (922.8094665527344, 528.5084838867188), (989.0501647949218, 595.2325073242188), (955.9298156738281, 561.8704956054687))
(522.0, (921.6668579101564, 529.6670572916668), (989.6603881835939, 597.6619059244791), (955.6636230468752, 563.664481608073))
(523.0, (921.9671508789062, 529.6816935221354), (989.1826944986979, 596.7770426432293), (955.574922688802, 563.2293680826823))
(524.0, (922.0672729492186, 529.6980224609375), (989.3134969075521, 596.9350952148437), (955.6903849283854, 563.3165588378906))
(525.0, (921.6664469401043, 529.6671508789062), (989.6441446940104, 597.6571573893228), (955.6552958170573, 563.6621541341145))
(526.0, (922.0930135091145, 529.6925984700521), (989.1533813476562, 596.5425252278646), (955.6231974283854, 563.1175618489583))
(527.0, (922.0314982096355, 529.6924560546875), (989.1692830403646, 596.6647786458333), (955.6003906249999, 563.1786173502604))
(528.0, (921.6675170898437, 529.6677205403645), (989.6666951497396, 597.6666951497396), (955.6671061197917, 563.6672078450521))
(529.0, (921.7626912434895, 529.6738118489584), (989.5813232421875, 597.1627644856771), (955.6720072428385, 563.4182881673178))
(530.0, (921.4809773763021, 529.641748046875), (989.6965535481771, 597.638671875), (955.5887654622396, 563.6402099609376))
(531.0, (921.6670735677084, 529.6650838216145), (989.6578735351562, 597.6649861653647), (955.6624735514324, 563.6650349934896))
(532.0, (921.4170206705729, 529.6442504882813), (989.832576497396, 597.5274983723958), (955.6247985839842, 563.5858744303385))
(533.0, (921.3650472005207, 529.6459309895833), (989.990352376302, 598.2171630859374), (955.6776997884114, 563.9315470377604))
(534.0, (921.6688110351562, 529.6645385742187), (989.6623738606771, 597.6668253580729), (955.6655924479168, 563.6656819661458))
(535.0, (921.342850748698, 529.6395548502604), (989.919649251302, 598.1119995117188), (955.63125, 563.8757771809895))
(536.0, (921.3341552734374, 529.6445841471353), (989.9461954752605, 598.2184773763021), (955.6401753743489, 563.9315307617188))
(537.0, (921.6689493815105, 529.6637247721354), (989.6667928059896, 597.6665568033854), (955.66787109375, 563.6651407877604))
(538.0, (921.2881795247396, 529.6596150716146), (989.9445312500001, 598.1086140950521), (955.6163553873698, 563.8841145833334))
(539.0, (921.2338704427084, 529.6358235677084), (989.9379394531248, 598.2372680664063), (955.5859049479167, 563.9365458170572))
(540.0, (923.4998046875, 531.504949951172), (991.0002502441406, 598.999267578125), (957.2500274658203, 565.2521087646485))
(541.0, (922.9204772949219, 531.4356994628906), (991.4857788085938, 599.8717529296875), (957.2031280517579, 565.6537261962891))
(542.0, (922.2105102539062, 531.3509338378906), (992.0041137695313, 601.0020385742188), (957.1073120117188, 566.1764862060547))
(543.0, (923.5005920410156, 531.4951477050781), (991.0002563476562, 598.9998535156251), (957.250424194336, 565.2475006103516))
(544.0, (922.1506286621094, 531.3875427246094), (991.9817810058594, 600.8799682617188), (957.0662048339844, 566.133755493164))
(545.0, (922.2088928222656, 531.3711059570312), (992.008203125, 600.943115234375), (957.1085479736328, 566.1571105957031))
(546.0, (923.49970703125, 531.5020690917968), (991.0001403808594, 599.0000183105469), (957.2499237060547, 565.2510437011719))
(547.0, (921.9927429199219, 531.30791015625), (992.1854125976563, 601.0379821777344), (957.089077758789, 566.1729461669922))
(548.0, (921.6358032226562, 531.28125), (992.1098083496094, 601.4981323242188), (956.8728057861329, 566.3896911621094))
(549.0, (919.9997680664062, 532.0000122070312), (990.997900390625, 603.0027221679687), (955.4988342285155, 567.5013671874999))
(550.0, (918.3769775390625, 531.8333374023438), (991.9543701171875, 605.1047241210938), (955.165673828125, 568.4690307617188))
(551.0, (918.2337524414063, 531.7829711914062), (991.9418823242188, 605.1999755859375), (955.0878173828125, 568.4914733886719))
(552.0, (919.9997924804687, 532.0), (990.9850341796875, 602.9953857421875), (955.4924133300781, 567.4976928710937))
(553.0, (918.088037109375, 531.6989624023438), (991.994287109375, 605.6770874023438), (955.041162109375, 568.6880249023438))
(554.0, (917.67373046875, 531.8561889648438), (992.2084350585938, 605.849951171875), (954.9410827636718, 568.8530700683593))
(555.0, (919.999560546875, 531.9995971679688), (990.9982543945313, 603.0004272460938), (955.4989074707032, 567.5000122070312))
(556.0, (917.518408203125, 531.736474609375), (992.0412841796875, 606.1129272460937), (954.7798461914062, 568.9247009277344))
(557.0, (916.8296997070313, 531.7770629882813), (991.7005615234375, 605.9316772460937), (954.2651306152344, 568.8543701171875))
(558.0, (919.9876098632812, 532.0011108398437), (990.94990234375, 603.0382934570313), (955.4687561035156, 567.5197021484375))
(559.0, (916.1061157226562, 531.7468505859375), (991.3619995117188, 606.4100830078125), (953.7340576171875, 569.0784667968751))
(560.0, (919.5624633789063, 531.27451171875), (992.0547485351562, 606.259033203125), (955.8086059570312, 568.7667724609375))
(618.0, (538.9985107421875, 527.0021362304688), (788.66015625, 716.5815734863281), (663.8293334960938, 621.7918548583984))
(619.0, (539.0000854492188, 527.0), (758.0032653808594, 745.9884338378906), (648.501675415039, 636.4942169189453))
(620.0, (537.7743286132812, 527.1650756835937), (782.5361694335937, 731.7294677734375), (660.1552490234375, 629.4472717285156))
(623.0, (537.9055786132812, 527.2302978515625), (789.4105712890625, 717.5751586914063), (663.6580749511719, 622.4027282714844))
(624.0, (538.32958984375, 527.037841796875), (501.79808807373047, 985.1946105957031), (520.0638389587402, 756.1162261962891))
(625.0, (538.8053955078125, 526.966796875), (758.5000305175781, 746.4998626708984), (648.6527130126954, 636.7333297729492))
(626.0, (539.5847778320312, 527.0088134765625), (758.5944366455078, 745.3650512695312), (649.0896072387695, 636.1869323730468))
(627.0, (539.6513793945312, 526.97099609375), (788.4036407470703, 717.5960540771484), (664.0275100708008, 622.2835250854492))
(628.0, (539.1597900390625, 527.0265869140625), (758.5000762939453, 746.4999542236328), (648.8299331665039, 636.7632705688477))
(629.0, (539.2947143554687, 526.766455078125), (726.0642242431641, 819.4951934814453), (632.6794692993165, 673.1308242797852))
(632.0, (539.2236083984375, 527.0648559570312), (787.6085083007813, 719.41591796875), (663.4160583496093, 623.2403869628906))
(633.0, (539.4081176757812, 527.16767578125), (511.9901977539063, 982.4822265625), (525.6991577148438, 754.824951171875))
(634.0, (539.0271484375, 527.008544921875), (758.9995971679688, 747.0002563476562), (649.0133728027345, 637.0044006347656))
(635.0, (538.8798583984375, 527.09912109375), (757.7591064453125, 747.6397338867188), (648.3194824218749, 637.3694274902343))
(636.0, (539.7496704101562, 527.0992919921875), (786.901953125, 719.2256225585937), (663.3258117675781, 623.1624572753906))
(637.0, (539, 527), (759, 747), (649.0, 637.0))
(638.0, (539.2934814453125, 527.3994262695312), (711.243017578125, 794.9608032226563), (625.2682495117188, 661.1801147460938))
(639.0, (538.4354370117187, 527.2351928710938), (772.101806640625, 729.0505676269531), (655.2686218261719, 628.1428802490234))
(640.0, (539.0013305664063, 527.0001098632813), (758.5012817382812, 746.4997100830078), (648.7513061523438, 636.7499099731446))
(641.0, (538.2826416015625, 527.1201416015625), (729.0283813476562, 770.6159210205078), (633.6555114746094, 648.8680313110351))
(642.0, (540.2659423828125, 527.6312744140625), (718.1057983398438, 789.3188110351563), (629.1858703613282, 658.4750427246095))
(643.0, (539.0015991210937, 527.0002563476562), (758.9985961914062, 747.0014038085938), (649.00009765625, 637.000830078125))
(644.0, (540.1174438476562, 527.7718872070312), (764.8083984375, 745.1884643554688), (652.4629211425781, 636.48017578125))
(645.0, (539.3002685546875, 527.2189453125), (753.0731567382812, 755.8417236328125), (646.1867126464844, 641.5303344726562))
(646.0, (539.0000610351562, 526.9999877929688), (759.0008911132812, 746.9986450195313), (649.0004760742188, 636.99931640625))
(647.0, (540.398095703125, 526.8442138671875), (723.7036254882812, 785.5479614257813), (632.0508605957032, 656.1960876464843))
(648.0, (540.4900024414062, 526.5700073242188), (664.306884765625, 784.1873168945312), (602.3984436035156, 655.378662109375))
(649.0, (538.9989135742187, 526.9999389648438), (757.6918741861979, 747.0003662109375), (648.3453938802083, 637.0001525878906))
(650.0, (539.3880004882812, 526.630078125), (782.6908569335938, 768.0245971679688), (661.0394287109375, 647.3273376464844))
(651.0, (539.546337890625, 526.8260986328125), (717.8331665039062, 788.760791015625), (628.6897521972655, 657.7934448242188))
(652.0, (539.0576049804688, 527.0014038085938), (761.4846313476562, 746.88232421875), (650.2711181640625, 636.9418640136719))
(653.0, (538.9995361328125, 526.99990234375), (758.9964233398438, 747.0053588867188), (648.9979797363281, 637.0026306152345))
(654.0, (538.3990234375, 527.2145141601562), (756.44345703125, 751.7863159179688), (647.421240234375, 639.5004150390625))
(655.0, (539.000146484375, 526.9999877929688), (759.0049926757813, 746.99873046875), (649.0025695800782, 636.9993591308594))
(656.0, (537.746533203125, 527.5027221679687), (720.7861694335937, 787.91279296875), (629.2663513183593, 657.7077575683593))
(687.0, (1090.2982177734375, 528.4218139648438), (1153.0957763671875, 592.1093872070312), (1121.6969970703126, 560.2656005859375))
(688.0, (1094.0, 528.0000122070312), (1159.6712890625, 593.8414428710937), (1126.83564453125, 560.9207275390625))
(689.0, (1088.58291015625, 526.2252563476562), (1152.774951171875, 592.1380126953125), (1120.6789306640626, 559.1816345214843))
(690.0, (1090.9472412109376, 527.8537719726562), (1155.0990478515625, 593.0387939453125), (1123.0231445312502, 560.4462829589843))
(691.0, (1093.9983154296874, 528.0007446289062), (1160.2306640625, 594.12099609375), (1127.1144897460936, 561.0608703613282))
(692.0, (1091.5921875, 528.3161254882813), (1152.3326416015625, 592.008251953125), (1121.9624145507812, 560.1621887207032))
(693.0, (1092.28466796875, 528.1992797851562), (1153.0130859375, 592.1823852539062), (1122.648876953125, 560.1908325195312))
(694.0, (1093.99921875, 527.9997924804687), (1160.0062255859375, 594.0020385742188), (1127.0027221679688, 561.0009155273438))
(695.0, (1092.0234375, 528.2094970703125), (1154.7581787109375, 592.8018920898437), (1123.3908081054688, 560.5056945800782))
(696.0, (1106.82080078125, 528.7329284667969), (1175.101025390625, 597.510546875), (1140.9609130859376, 563.1217376708985))
(697.0, (1109.0012817382812, 527.9986877441406), (1178.3626220703125, 597.4417236328125), (1143.681951904297, 562.7202056884767))
(698.0, (1106.8864379882812, 529.008721923828), (1173.8876586914062, 597.4694763183594), (1140.3870483398437, 563.2390991210938))
(699.0, (1113.59638671875, 526.6282063802083), (1189.1465983072915, 602.253271484375), (1151.371492513021, 564.4407389322917))
(700.0, (1115.0068793402777, 526.1113755967882), (1191.435750325521, 602.0294921875001), (1153.2213148328995, 564.0704338921441))
(701.0, (1112.2617784288195, 526.2297241210937), (1188.5670410156251, 601.6906575520834), (1150.4144097222222, 563.9601908365886))
(702.0, (1120.9055725097658, 526.1801188151042), (1201.4697143554686, 605.138589477539), (1161.1876434326173, 565.6593541463217))
(703.0, (1122.2492146809896, 526.0836517333985), (1201.3622985839845, 604.7797027587891), (1161.805756632487, 565.4316772460937))
(704.0, (1119.861865234375, 526.0082346598307), (1197.0759826660155, 603.9493469238282), (1158.4689239501952, 564.9787907918294))
(705.0, (1121.2945231119793, 526.4281707763671), (1196.3325927734377, 603.7167724609376), (1158.8135579427085, 565.0724716186523))
(706.0, (1122.2148132324219, 526.0630086263021), (1201.0757141113281, 604.6924438476562), (1161.645263671875, 565.3777262369792))
(707.0, (1120.972589111328, 526.0846537272135), (1197.9633666992188, 604.2730804443358), (1159.4679779052735, 565.1788670857748))
(708.0, (1120.7652119954428, 526.2730041503905), (1199.0758575439454, 604.4614669799805), (1159.9205347696939, 565.3672355651855))
(709.0, (1122.2483846028645, 526.0971923828125), (1201.44559173584, 604.6474426269531), (1161.8469881693522, 565.3723175048829))
(710.0, (1120.1430013020833, 526.2485493977865), (1199.944369506836, 604.75424118042), (1160.0436854044597, 565.5013952891031))
